,Churn,Churn_Prob,CustID,Predicted
2174,0,0.044518302051675424,2174,0
3378,0,0.007223298447620174,3378,0
2449,0,0.4448369414651068,2449,0
4224,0,0.004055819074202191,4224,0
4229,0,0.04539821936616194,4229,0
3148,0,0.11820582289288184,3148,0
2268,0,0.021788019763172132,2268,0
1565,0,0.2404125458877892,1565,0
6964,0,0.05191215288722645,6964,0
1203,0,0.008849158840764737,1203,0
1529,0,0.0076882384947937355,1529,0
3004,1,0.5858380756234087,3004,1
5742,0,0.04449013598372596,5742,0
2049,0,0.18391842203688366,2049,0
5465,0,0.1281595559251625,5465,0
2688,1,0.7100105535216562,2688,1
1797,0,0.017369760960316914,1797,0
1735,0,0.026496356156150758,1735,0
2378,1,0.3961368935618036,2378,0
4158,0,0.018678913685486593,4158,0
2366,1,0.773490030114971,2366,1
1589,0,0.609076804231387,1589,1
1573,0,0.14768872392795884,1573,0
992,0,0.033876942293794544,992,0
4204,0,0.7583664278569963,4204,1
1886,0,0.012375085016690544,1886,0
95,1,0.5927848740435221,95,1
5537,0,0.057924902399508364,5537,0
4441,0,0.017674885322710675,4441,0
3311,0,0.12176427472444187,3311,0
5474,0,0.7924028088463773,5474,1
5156,0,0.08287287982300709,5156,0
773,1,0.515566357416403,773,1
5252,0,0.2634453706526404,5252,0
1823,1,0.3958565837545559,1823,0
1411,0,0.5867087451242251,1411,1
6683,0,0.06935755445419127,6683,0
5965,0,0.08174655205791292,5965,0
4992,0,0.09165841531179089,4992,0
465,0,0.013491153170229862,465,0
4856,1,0.5429459836244692,4856,1
3836,0,0.03519317151515472,3836,0
4255,1,0.3487182100499239,4255,0
1614,0,0.011633077645226367,1614,0
769,0,0.09477386689640817,769,0
34,0,0.4971976573033399,34,0
1651,1,0.7989271050409448,1651,1
3867,0,0.10137685924784182,3867,0
2137,0,0.08170336440986169,2137,0
6672,0,0.0196129308114814,6672,0
974,0,0.02209504871924178,974,0
3210,0,0.014916795761903513,3210,0
4739,0,0.5525722808401317,4739,1
3208,0,0.10315652106954329,3208,0
3728,0,0.037631255675394125,3728,0
2766,0,0.0989070109968228,2766,0
1894,0,0.223847443969228,1894,0
3552,0,0.05379358224843208,3552,0
6992,0,0.09075426486751133,6992,0
4877,0,0.046454232313635144,4877,0
3584,0,0.4302977704792552,3584,0
2038,1,0.5617750001464326,2038,1
4660,1,0.14103751419387242,4660,0
5376,0,0.06462406207430385,5376,0
4571,0,0.4767965503486077,4571,0
6833,0,0.5944348996454183,6833,1
3702,1,0.6280394978065738,3702,1
1632,1,0.2173679014783976,1632,0
476,0,0.3017951144270728,476,0
5171,0,0.3042740714132946,5171,0
4960,1,0.5500459278333018,4960,1
691,0,0.10165987392263329,691,0
2356,0,0.12400329825173526,2356,0
3487,0,0.010147235454301995,3487,0
2447,0,0.6595165006580083,2447,1
747,0,0.615008517154426,747,1
3179,0,0.026920289596879244,3179,0
1701,1,0.12037991176890733,1701,0
834,1,0.7803497965421815,834,1
4360,0,0.4916269065265593,4360,0
1673,1,0.2795612532800171,1673,0
3428,1,0.3677393289869513,3428,0
3002,0,0.10346860390045556,3002,0
1259,1,0.16846047562666114,1259,0
268,1,0.006199241161375763,268,0
2010,1,0.7000454927356458,2010,1
6027,0,0.027096588932407725,6027,0
442,0,0.09191556489891335,442,0
5861,0,0.014521708052404733,5861,0
3025,0,0.007049247613412381,3025,0
2444,1,0.6798744692381526,2444,1
4310,0,0.012447714195993494,4310,0
3364,1,0.6165127721989603,3364,1
752,0,0.2589188066687991,752,0
3164,0,0.511713170008964,3164,1
6521,0,0.038808214110805525,6521,0
5662,1,0.6894970974323452,5662,1
4246,0,0.07384596961876616,4246,0
1412,1,0.630212446033529,1412,1
2482,0,0.5136579769096469,2482,1
2159,0,0.05366272684609171,2159,0
1852,1,0.340734944482565,1852,0
616,0,0.347482698461057,616,0
176,1,0.6599999917062103,176,1
5424,0,0.061830605275677415,5424,0
4582,0,0.01599663466657424,4582,0
6859,0,0.020751588283064476,6859,0
2804,1,0.18973910853934778,2804,0
280,0,0.2037471048335437,280,0
5166,0,0.12366823375149871,5166,0
1006,1,0.5883781056050922,1006,1
5134,1,0.7297077411795231,5134,1
5745,0,0.011761340966806215,5745,0
1424,0,0.016108726726476782,1424,0
6518,1,0.43997708886382414,6518,0
2642,1,0.35471595929683386,2642,0
4080,0,0.026925452018270023,4080,0
4337,0,0.24574912226925183,4337,0
3140,0,0.5248019666116562,3140,1
5103,0,0.21502339129453898,5103,0
678,0,0.6660906478107849,678,1
4965,1,0.5645990867532384,4965,1
4381,1,0.43061567501826586,4381,0
264,0,0.08889622882618518,264,0
5939,0,0.16001295724849987,5939,0
6553,0,0.02723666584450104,6553,0
5313,0,0.16551362026613564,5313,0
5501,0,0.2154261002001931,5501,0
2660,0,0.24461541561917688,2660,0
3976,1,0.48347820872088193,3976,0
286,0,0.3538072327911876,286,0
2100,0,0.11415509620051194,2100,0
4710,0,0.07411311235873326,4710,0
1708,1,0.503817750961736,1708,1
1073,1,0.7596251837321679,1073,1
2358,0,0.019197226461909345,2358,0
5416,0,0.16019699785009342,5416,0
6771,0,0.11333365296295124,6771,0
4015,0,0.06827817020389249,4015,0
4424,1,0.42794630690837326,4424,0
4078,1,0.11061772728439312,4078,0
2686,1,0.7398393695926553,2686,1
2887,1,0.4151736448388574,2887,0
988,0,0.062395720854330344,988,0
1109,0,0.13500449325232525,1109,0
3634,0,0.0398162904428778,3634,0
1874,0,0.027929230334303397,1874,0
966,1,0.1741675674118186,966,0
3500,0,0.1969177490715378,3500,0
1892,0,0.5446255523662897,1892,1
5388,1,0.14628495216887577,5388,0
1985,1,0.22353918185304775,1985,0
3875,1,0.3705196479232678,3875,0
6234,0,0.013323355523856054,6234,0
2270,1,0.8082988155000016,2270,1
3735,0,0.7848695913619185,3735,1
1638,0,0.05087646046133933,1638,0
3863,0,0.7042438530215979,3863,1
4047,0,0.05304742097718796,4047,0
1171,1,0.14497331228363605,1171,0
5301,1,0.601675640847528,5301,1
3325,1,0.7772265357621864,3325,1
5083,0,0.08036625459011722,5083,0
3339,0,0.011882565442206058,3339,0
6323,0,0.2209352894017831,6323,0
3431,1,0.6883580650741785,3431,1
2528,1,0.6253001597395075,2528,1
1390,0,0.008803838983682599,1390,0
2007,1,0.7171329510005198,2007,1
5887,0,0.21390292509207273,5887,0
6216,0,0.012876193071084728,6216,0
4722,0,0.033437013086121084,4722,0
5780,0,0.013554832149526103,5780,0
915,1,0.8298403919045519,915,1
4933,0,0.3495835450206866,4933,0
3012,0,0.018712032491034546,3012,0
4525,0,0.262695073147361,4525,0
4593,0,0.13200898170416697,4593,0
141,1,0.3329418633579448,141,0
5302,0,0.3653630891339144,5302,0
5271,0,0.3210835849396407,5271,0
5190,0,0.7491608991649189,5190,1
1376,1,0.3260507601835666,1376,0
4576,0,0.13343686807836186,4576,0
3047,1,0.3059750691388425,3047,0
1080,0,0.028565664313347356,1080,0
4030,0,0.2992945780956252,4030,0
3581,0,0.008420729288600855,3581,0
1691,0,0.006012280692306877,1691,0
4207,0,0.15113607580964397,4207,0
1870,0,0.417229836635965,1870,0
6472,0,0.07644980931891394,6472,0
250,0,0.12560357033714117,250,0
6279,0,0.3479462487570369,6279,0
3408,1,0.29049234637368526,3408,0
6899,1,0.47279465755378663,6899,0
4300,0,0.06657928484712143,4300,0
6401,1,0.2345001231447552,6401,0
3944,0,0.06253623622558628,3944,0
1025,0,0.05849904835231699,1025,0
2672,0,0.04216368192951613,2672,0
3804,0,0.5981456932559371,3804,1
4482,1,0.7231154305921548,4482,1
2858,0,0.14941859421335707,2858,0
1224,1,0.4184649396376203,1224,0
415,0,0.3942999321431217,415,0
2171,0,0.4965099935295086,2171,0
2650,0,0.4813140921539566,2650,0
3340,1,0.7630409958582675,3340,1
3478,0,0.27525142328896146,3478,0
6342,0,0.45442019580421317,6342,0
6070,0,0.04551095143417958,6070,0
5945,0,0.18898483047652698,5945,0
2652,0,0.37712423708775744,2652,0
2022,0,0.5814608108514422,2022,1
2753,1,0.6804034432237533,2753,1
2297,1,0.14276284145363785,2297,0
5986,0,0.6428067008241181,5986,1
1997,0,0.07165950853180844,1997,0
6671,0,0.04301300746681154,6671,0
2969,0,0.045772715598645236,2969,0
3720,0,0.07844234141863927,3720,0
5771,0,0.10429850668726015,5771,0
230,0,0.04912348464395653,230,0
2591,0,0.35412696853079867,2591,0
2483,1,0.4388036267983958,2483,0
5600,1,0.5929578326072943,5600,1
241,0,0.038450744738503496,241,0
6140,0,0.13764709849476403,6140,0
5860,1,0.554687357968883,5860,1
5422,0,0.005773968982040418,5422,0
1964,0,0.020885316825000146,1964,0
810,1,0.1891798823996223,810,0
837,1,0.333925034933572,837,0
2239,0,0.0062522267359044585,2239,0
5565,1,0.42032401364540545,5565,0
3363,0,0.029344199827645988,3363,0
6133,0,0.3963453002108991,6133,0
2671,0,0.1769579303030797,2671,0
1294,1,0.3941250394113801,1294,0
5355,0,0.24912851049792212,5355,0
5628,1,0.6077115152348118,5628,1
6705,0,0.2640409712083992,6705,0
4083,1,0.3611348552059279,4083,0
4325,0,0.1480907420795191,4325,0
6924,1,0.686226589295384,6924,1
3869,0,0.25889671628821814,3869,0
6595,0,0.018944265541643104,6595,0
4063,1,0.7287886774184601,4063,1
5025,0,0.6481030566744151,5025,1
2664,0,0.07974593939141761,2664,0
3157,1,0.27522274854336237,3157,0
5633,0,0.1771920212317781,5633,0
180,1,0.3532345976431786,180,0
3207,0,0.17151056469024709,3207,0
1205,1,0.764101342721733,1205,1
5068,0,0.00730527263266254,5068,0
4879,0,0.12487296804186769,4879,0
2691,0,0.26464873210747075,2691,0
2298,0,0.05475548332115516,2298,0
3026,1,0.6914845842979128,3026,1
1116,0,0.06844649800757144,1116,0
3068,0,0.11644945787146552,3068,0
3035,0,0.5872037463514846,3035,1
5791,0,0.31306852054059225,5791,0
443,0,0.3326830815445464,443,0
3352,1,0.7150132233273139,3352,1
6272,0,0.053676041628605994,6272,0
4790,0,0.6679879117776513,4790,1
6878,1,0.7199337600709943,6878,1
2231,1,0.6155122789294912,2231,1
5487,0,0.03792149472463727,5487,0
1910,0,0.4499001425420972,1910,0
6298,0,0.3195185468245902,6298,0
504,0,0.01386453372474003,504,0
5283,0,0.1509464470950425,5283,0
560,0,0.17080858534271529,560,0
2261,0,0.1616146765425992,2261,0
4305,0,0.02508185973065719,4305,0
2332,0,0.05875386320426685,2332,0
5868,0,0.41086532397286,5868,0
106,0,0.09841337372259203,106,0
3043,1,0.6314438639903636,3043,1
5322,0,0.19991479492344724,5322,0
4188,1,0.6578747884020644,4188,1
4942,1,0.5942478393909503,4942,1
3517,1,0.04662690036878454,3517,0
6738,0,0.14723867502207658,6738,0
292,0,0.14046895407156582,292,0
5779,1,0.1494695141928148,5779,0
2593,0,0.0071330822268887125,2593,0
5188,0,0.6345058544030583,5188,1
3658,0,0.2936000815768686,3658,0
2934,0,0.12626081417108884,2934,0
2244,1,0.06279304549717449,2244,0
5682,0,0.4708445403112588,5682,0
5275,1,0.46050878063133727,5275,0
1114,0,0.45825835846143387,1114,0
581,1,0.41066743298998426,581,0
4449,0,0.0999011424940994,4449,0
3063,0,0.5766365229163136,3063,1
4887,0,0.04383070215559106,4887,0
5368,1,0.7611302192712117,5368,1
6600,1,0.234008419186829,6600,0
240,0,0.020202253885198564,240,0
2012,1,0.3214845052582544,2012,0
4835,0,0.25004168195733406,4835,0
2390,0,0.09576762966943068,2390,0
206,0,0.00833994538026695,206,0
6775,0,0.0975227100684708,6775,0
3832,0,0.06924158976246048,3832,0
1318,0,0.4336448409130024,1318,0
3089,0,0.011243873483166548,3089,0
5437,1,0.4966217076324035,5437,0
1333,0,0.02747481335190724,1333,0
2679,1,0.7433401174057465,2679,1
1367,0,0.34870891505539403,1367,0
902,1,0.4532707702858371,902,0
1993,1,0.5255729915041947,1993,1
2576,0,0.2153298116089485,2576,0
4908,1,0.7242805008136848,4908,1
5520,0,0.1020902701575647,5520,0
3205,0,0.038652876156533254,3205,0
4393,1,0.657880022210356,4393,1
4988,0,0.034379689684746396,4988,0
3061,1,0.7594136567279637,3061,1
2949,0,0.02508209958465024,2949,0
2581,0,0.11052953965547649,2581,0
740,0,0.02880407064161167,740,0
1076,0,0.022791001388945978,1076,0
4341,1,0.6159294962671149,4341,1
3028,1,0.20455690017165284,3028,0
1165,0,0.03600011891840878,1165,0
2236,0,0.662079449658274,2236,1
1354,1,0.5811864788551386,1354,1
4789,1,0.510321257588648,4789,1
924,0,0.4153316449670499,924,0
6701,0,0.25664600969786827,6701,0
2499,0,0.0462378240641859,2499,0
5249,0,0.007272747724521216,5249,0
1079,0,0.6713164297019276,1079,1
6722,0,0.1434488008469421,6722,0
5170,0,0.14575732143786455,5170,0
4257,0,0.27491141043876616,4257,0
5331,0,0.021942449106320136,5331,0
4429,0,0.012126755175681925,4429,0
3534,1,0.09715123849427079,3534,0
6365,1,0.8641077744786424,6365,1
4967,1,0.5417023714911589,4967,1
1555,1,0.11919445763682555,1555,0
3654,0,0.3076826934701666,3654,0
2360,0,0.005636007717452017,2360,0
2346,0,0.05511166709920871,2346,0
620,0,0.5300618690605662,620,1
779,1,0.43136181887487507,779,0
6579,0,0.011827448342478808,6579,0
5398,0,0.14155089067212623,5398,0
1132,1,0.7456372576797071,1132,1
5920,0,0.6171140061799331,5920,1
6464,0,0.20032246323933436,6464,0
4597,1,0.5552260963947723,4597,1
1989,0,0.03220177459944856,1989,0
1764,0,0.01409146819411603,1764,0
3760,0,0.5863005980003297,3760,1
4832,0,0.0405534758975542,4832,0
1629,0,0.01325425936102491,1629,0
5054,0,0.023572212976483087,5054,0
1184,0,0.39623258552715573,1184,0
3991,1,0.6716760614271797,3991,1
6197,1,0.1666270616227373,6197,0
983,1,0.7979160452770842,983,1
3891,0,0.057278369118043765,3891,0
4291,0,0.032703394364355584,4291,0
3403,0,0.13442387386075985,3403,0
4278,0,0.21432125188453108,4278,0
2210,0,0.05749264788459893,2210,0
4093,0,0.43906543312099844,4093,0
5041,0,0.04329600929837665,5041,0
3510,0,0.7170760096141803,3510,1
433,1,0.37786430540104754,433,0
4558,1,0.7004458790213136,4558,1
1089,0,0.5499419771414359,1089,1
2334,0,0.6914294080409383,2334,1
4938,1,0.5185131063635007,4938,1
5117,0,0.017484129174018898,5117,0
7027,0,0.21453044577271865,7027,0
3961,0,0.31780153156917484,3961,0
4386,1,0.0106074879769448,4386,0
2276,0,0.43958276222967896,2276,0
2542,0,0.09687840985366898,2542,0
3075,0,0.13233948765258371,3075,0
6913,0,0.09777247918013747,6913,0
5985,0,0.04804875700552814,5985,0
6929,0,0.06768398943062841,6929,0
4747,0,0.03224044877553148,4747,0
1725,0,0.7957245358153162,1725,1
5374,1,0.700517724475791,5374,1
1674,0,0.03264153167757623,1674,0
1395,1,0.2253981715580675,1395,0
27,1,0.4014409581103695,27,0
6126,1,0.641976577275703,6126,1
3186,0,0.006527756472543765,3186,0
7031,0,0.04876202399795402,7031,0
999,0,0.42086810998827395,999,0
3316,0,0.088274044662438,3316,0
933,1,0.8407544549655707,933,1
2626,0,0.03500248990740509,2626,0
3846,0,0.4618074819495947,3846,0
5776,0,0.016446722091387627,5776,0
869,0,0.09010543089586537,869,0
4717,0,0.24092068388672924,4717,0
1012,0,0.5691640199679783,1012,1
5917,0,0.17741015449077716,5917,0
6782,0,0.3310490534281228,6782,0
6779,0,0.10067433254681753,6779,0
6318,0,0.10533072765449583,6318,0
1586,0,0.046824215529606326,1586,0
1647,1,0.5973141714840072,1647,1
855,1,0.22291785808375195,855,0
6840,0,0.19195920970229458,6840,0
4052,1,0.42582638617353713,4052,0
1049,1,0.14575732143786455,1049,0
3842,0,0.45302115935759013,3842,0
1164,0,0.026177208357170384,1164,0
612,0,0.004927331520779844,612,0
2477,0,0.5214433591059078,2477,1
6758,0,0.08558819271263005,6758,0
464,0,0.056898712312950954,464,0
1690,0,0.11642821100653682,1690,0
2603,0,0.0448623531164314,2603,0
2460,0,0.009203245344210187,2460,0
5663,0,0.5566904921181861,5663,1
1541,0,0.0049551877224628905,1541,0
3293,0,0.5904707976349326,3293,1
1055,0,0.024404886489014104,1055,0
4249,0,0.2356989671049276,4249,0
956,0,0.007593374886690925,956,0
5348,0,0.10761182521347305,5348,0
5590,0,0.09102459683797935,5590,0
4503,1,0.5636695522516979,4503,1
4915,0,0.2687851501075957,4915,0
2033,1,0.19433302292300983,2033,0
3812,0,0.08054357877285229,3812,0
4487,0,0.1030300778664464,4487,0
3745,1,0.68722285331852,3745,1
4359,0,0.5382004440520576,4359,1
6408,1,0.06793424184069512,6408,0
4472,0,0.019791923034972222,4472,0
3159,0,0.8668305909816825,3159,1
1119,0,0.010554903069759465,1119,0
6744,0,0.06556882443935902,6744,0
5317,1,0.3370309871285957,5317,0
3242,0,0.042268608715146046,3242,0
4991,1,0.12212669962577583,4991,0
1821,1,0.5827226517645693,1821,1
6172,1,0.6159127414041436,6172,1
4405,1,0.5518036220639508,4405,1
1920,0,0.1257931733162635,1920,0
6001,0,0.4049629200735006,6001,0
899,0,0.20387571775099378,899,0
3180,0,0.13774757925070236,3180,0
2112,0,0.07920530485628906,2112,0
4844,0,0.029926833853354356,4844,0
2622,0,0.3299890919752932,2622,0
3243,0,0.3663747110248568,3243,0
5638,1,0.2092922918411806,5638,0
561,0,0.2427794504524011,561,0
5617,0,0.14362001762461554,5617,0
569,0,0.14060856518736123,569,0
549,0,0.09372172660127015,549,0
3801,1,0.6246048462859802,3801,1
5744,0,0.15533595763154623,5744,0
2793,0,0.6641983749618207,2793,1
803,0,0.028682145666900975,803,0
1660,0,0.06985032157708489,1660,0
2743,0,0.037586336604847094,2743,0
4509,1,0.6218076678566667,4509,1
1308,1,0.7802360190509889,1308,1
5734,0,0.014719962647166254,5734,0
2349,0,0.02829105308696911,2349,0
223,1,0.23726807329983657,223,0
3229,1,0.7516026727265847,3229,1
5072,0,0.7533322209532394,5072,1
3838,0,0.6248565460398997,3838,1
348,0,0.4010654222294609,348,0
6955,0,0.42472860412482294,6955,0
4104,0,0.3807651574110337,4104,0
1209,0,0.1386031242416723,1209,0
1976,1,0.8724721210236517,1976,1
6358,0,0.014489807243604004,6358,0
2003,1,0.11804342832874251,2003,0
6589,0,0.006745502162468,6589,0
94,0,0.07191842231697333,94,0
2478,0,0.31096494807236585,2478,0
55,1,0.7933194377070102,55,1
6709,0,0.16344247544615,6709,0
1065,1,0.4918582457048818,1065,0
2666,0,0.018321410046843664,2666,0
1967,1,0.023687924572174283,1967,0
2968,0,0.629178349946296,2968,1
763,0,0.01111885329815441,763,0
129,0,0.05550146282773151,129,0
2048,1,0.6814084728440001,2048,1
1893,0,0.39744437162385815,1893,0
6413,1,0.5336845913480899,6413,1
981,0,0.012236737375824954,981,0
3076,1,0.28691356310887917,3076,0
5043,1,0.6799396559186881,5043,1
3920,0,0.036838613027332344,3920,0
3599,0,0.07681299831628985,3599,0
3555,1,0.6611880859373972,3555,1
3833,0,0.49002281298447925,3833,0
5381,1,0.5325687666781324,5381,1
3058,1,0.25022324499455495,3058,0
199,0,0.1480907420795191,199,0
51,1,0.41935207465227836,51,0
4435,0,0.5727888500943442,4435,1
6330,0,0.46829160407599435,6330,0
5563,0,0.13383418321529433,5563,0
3277,0,0.054412295722426465,3277,0
3389,0,0.5913852233105811,3389,1
5330,1,0.5455586734077136,5330,1
7005,0,0.038200873163838,7005,0
6838,1,0.5629984575621082,6838,1
6162,0,0.04400739769335845,6162,0
3070,0,0.1679137507088352,3070,0
6455,0,0.15394240948280866,6455,0
4961,0,0.3248164655597538,4961,0
4202,0,0.07436610278589476,4202,0
4347,0,0.05859337507896668,4347,0
48,0,0.030834236888918957,48,0
5910,0,0.3564821682438569,5910,0
5546,0,0.15796908422181125,5546,0
6378,1,0.447747655456201,6378,0
4203,0,0.06666772806759996,4203,0
3475,0,0.07904692736961974,3475,0
4956,1,0.7219558014176863,4956,1
6563,1,0.615787524939495,6563,1
2872,0,0.024764872534643788,2872,0
2906,0,0.2841878085591613,2906,0
5694,0,0.07515147234408968,5694,0
5741,1,0.6795724908046051,5741,1
2817,0,0.012019679783028403,2817,0
3736,0,0.10883655636201255,3736,0
6547,0,0.02841474811333062,6547,0
1861,1,0.33978510294454584,1861,0
3274,0,0.38618602427762183,3274,0
1777,0,0.21227680347650596,1777,0
3021,0,0.12934662829291615,3021,0
4675,1,0.26219432387412617,4675,0
2616,1,0.42633184678439834,2616,0
5677,0,0.1646729080833359,5677,0
3190,0,0.017889254351395618,3190,0
2526,1,0.14523127005358086,2526,0
845,0,0.051286250699970046,845,0
550,0,0.05355137468365049,550,0
6193,0,0.4855081653620943,6193,0
5152,0,0.014902155553134044,5152,0
5239,0,0.04287491131312253,5239,0
3586,1,0.17530952505692285,3586,0
5128,0,0.5098374123566408,5128,1
5817,1,0.5200839017556862,5817,1
1306,1,0.03968400681702711,1306,0
926,1,0.8038069903944797,926,1
1032,1,0.7938692952979811,1032,1
3181,0,0.01706175529538989,3181,0
1157,0,0.18401189905125584,1157,0
5904,0,0.10955033008048436,5904,0
4304,0,0.015305468674677634,4304,0
1134,0,0.28631755569068273,1134,0
3288,0,0.03226862028220324,3288,0
3632,0,0.49906548468722245,3632,0
4752,0,0.03892246321021902,4752,0
5079,0,0.5053428894986488,5079,1
4431,0,0.5448916440160808,4431,1
2754,0,0.18941287788768713,2754,0
2421,0,0.09090546910517594,2421,0
6143,0,0.021035280496686896,6143,0
6958,0,0.054693338082142086,6958,0
293,0,0.7979678386520264,293,1
5081,0,0.015457349750476152,5081,0
5912,1,0.43246115024743637,5912,0
6743,0,0.27929702764418957,6743,0
6200,0,0.0062149015055043685,6200,0
901,1,0.6255963811696806,901,1
6778,0,0.005486180064113784,6778,0
6487,0,0.06071857947141319,6487,0
3250,0,0.08037485575987992,3250,0
2475,0,0.023969421487073452,2475,0
741,0,0.6132354475839756,741,1
4050,0,0.44187372031621586,4050,0
5167,0,0.013564461831292224,5167,0
625,0,0.47319808792533485,625,0
1090,0,0.12526452853097655,1090,0
4514,0,0.5009894226000908,4514,1
6046,0,0.5820963421822893,6046,1
3868,1,0.435779592802658,3868,0
40,0,0.14307324464154159,40,0
6667,1,0.6610696847476346,6667,1
3033,0,0.06180002042794466,3033,0
1516,0,0.6373290874075175,1516,1
3112,0,0.02924728766059285,3112,0
164,0,0.058785000849519695,164,0
2564,1,0.23941052650774755,2564,0
5703,0,0.01123365035033229,5703,0
4110,0,0.005877790385356281,4110,0
5021,0,0.19729742939824288,5021,0
1800,0,0.4675244960020723,1800,0
6263,0,0.14423963744437007,6263,0
931,0,0.06898382574057894,931,0
2893,1,0.24245562166540027,2893,0
1790,1,0.49945922989973796,1790,0
1983,0,0.090394984646557,1983,0
2083,1,0.19420056209795244,2083,0
555,0,0.07450416667605446,555,0
4748,0,0.040189351163260306,4748,0
2810,0,0.1783980647295833,2810,0
1467,0,0.18618586584753516,1467,0
374,0,0.33355069763182577,374,0
6902,0,0.04778814883755999,6902,0
3121,1,0.36029538703044695,3121,0
7042,0,0.03564004061703918,7042,0
1461,0,0.2824033683593621,1461,0
2414,0,0.062223310073485055,2414,0
3626,0,0.19900901770847734,3626,0
5411,1,0.6176356013760144,5411,1
391,0,0.42411785502556343,391,0
2864,0,0.3617895493447441,2864,0
6226,0,0.00750023629159537,6226,0
2876,0,0.060724728227321924,2876,0
5509,1,0.30853887510674705,5509,0
2714,0,0.09334304724467542,2714,0
3927,1,0.18422960581507603,3927,0
341,0,0.01028759644331284,341,0
6479,1,0.4565561302144065,6479,0
3501,0,0.022868056486938033,3501,0
6614,0,0.004062661432202317,6614,0
2330,0,0.3122511352558682,2330,0
4815,1,0.1993954288162319,4815,0
2929,0,0.024989466042409137,2929,0
4661,0,0.019726441475192806,4661,0
4235,0,0.10389852593968668,4235,0
961,0,0.06577724384426124,961,0
4805,0,0.011669322696943738,4805,0
6102,0,0.022104666354120804,6102,0
5506,0,0.14692019713191065,5506,0
5749,0,0.3273859654374304,5749,0
462,1,0.7640560673638962,462,1
7014,0,0.4453001270038746,7014,0
4479,0,0.013953591014538403,4479,0
1571,0,0.14660228968401406,1571,0
930,0,0.40180211784640013,930,0
1497,0,0.15158497214459246,1497,0
6711,0,0.4129164305344204,6711,0
3969,0,0.5887241430184136,3969,1
172,0,0.08238301771464691,172,0
2961,0,0.22152446244625815,2961,0
6387,0,0.12645900361916038,6387,0
4176,0,0.057043812738423995,4176,0
2196,0,0.08279575023004497,2196,0
3600,1,0.44247097262191776,3600,0
3244,0,0.336165999420594,3244,0
1125,1,0.6370448096811296,1125,1
6289,1,0.025889760198680577,6289,0
3386,0,0.0541046891227676,3386,0
3571,0,0.30148159944252245,3571,0
398,0,0.34757187322529587,398,0
604,0,0.23995476691444528,604,0
7037,0,0.007079242740842274,7037,0
2212,0,0.0597479001261469,2212,0
6742,0,0.03244914198325605,6742,0
5351,1,0.3537217086944496,5351,0
468,0,0.010671221263251932,468,0
6654,1,0.7606593350155211,6654,1
3645,0,0.11249215572590045,3645,0
6385,1,0.7891403508429244,6385,1
2056,0,0.22177224601033757,2056,0
3607,0,0.07308868277729356,3607,0
2072,0,0.02747895343647893,2072,0
4845,0,0.04823167911827807,4845,0
5460,0,0.015246308145090563,5460,0
2407,1,0.6834121052629396,2407,1
6264,0,0.0783002386241979,6264,0
6648,0,0.07992396835706476,6648,0
365,1,0.6365623162446241,365,1
6807,0,0.05623218637345139,6807,0
6618,0,0.3470360457795512,6618,0
267,0,0.4007660914956811,267,0
3676,0,0.06539655560310287,3676,0
824,0,0.011659399968908364,824,0
6761,0,0.1935392859445467,6761,0
5555,0,0.005317489478383847,5555,0
2767,0,0.2812102714816784,2767,0
2701,0,0.01002012816300652,2701,0
2999,0,0.0833113211932026,2999,0
5574,0,0.05973367432602571,5574,0
6395,1,0.28519981460245436,6395,0
4351,0,0.12220053280844854,4351,0
5630,1,0.5233027627691694,5630,1
1814,0,0.03278547694871694,1814,0
123,0,0.21878325650576377,123,0
81,0,0.3349152161766114,81,0
3621,1,0.39432239021369897,3621,0
4934,0,0.06517376144998088,4934,0
5835,0,0.017340896935651773,5835,0
2624,0,0.28531661551278864,2624,0
2380,0,0.21054467052366638,2380,0
4951,0,0.6816937690465364,4951,1
1262,0,0.40132978353160925,1262,0
5849,0,0.00955775291301975,5849,0
645,1,0.7786889368554252,645,1
4081,1,0.6871369397175288,4081,1
113,1,0.5847843971883737,113,1
593,0,0.24707976409043522,593,0
4644,0,0.24133356566139655,4644,0
6494,0,0.23163462533832918,6494,0
6526,1,0.19140217452643576,6526,0
2150,0,0.6486798057809161,2150,1
4430,0,0.08145791082552847,4430,0
2742,0,0.011636369275768329,2742,0
439,0,0.27380026100774074,439,0
170,0,0.09323768002838187,170,0
1574,0,0.05055014592273844,1574,0
1836,1,0.48574487319994125,1836,0
5179,1,0.4914229876473359,5179,0
5823,0,0.10171699044228243,5823,0
3246,1,0.35885918408627243,3246,0
6662,0,0.019352960884676022,6662,0
5716,0,0.5569943524786894,5716,1
3023,0,0.010607705936705038,3023,0
1917,0,0.01608554212365712,1917,0
1138,0,0.4247701195972502,1138,0
248,1,0.31930590324000074,248,0
6106,1,0.3358165716244635,6106,0
5135,0,0.20873266406002053,5135,0
3260,1,0.3085817956684501,3260,0
1587,0,0.01741185063742037,1587,0
1476,0,0.14258232498518153,1476,0
6014,0,0.14223395493239246,6014,0
4729,0,0.023195070676250214,4729,0
6665,0,0.08658963230923454,6665,0
3698,0,0.27560420543095454,3698,0
2598,0,0.6604660022558496,2598,1
5820,0,0.034020575398511624,5820,0
1121,0,0.05899694711897133,1121,0
5995,0,0.018983211670378343,5995,0
354,1,0.39594071410293913,354,0
5032,0,0.6942865571158954,5032,1
